Date,AAPL,MSFT,GOOGL,AMZN,META,JPM,BAC,WFC,GS,C,XOM,CVX,COP,SLB,OXY,JNJ,PFE,UNH,MRK,ABBV,PG,KO,PEP,WMT,COST
2025-10-27,268.0516357421875,528.1749877929688,268.7441711425781,226.97000122070312,748.872314453125,299.89154052734375,52.17828369140625,85.64197540283203,778.5463256835938,99.40065002441406,113.40397644042969,150.6969757080078,86.55284118652344,35.480220794677734,41.66448211669922,187.02381896972656,23.551597595214844,358.6827697753906,85.99431610107422,222.7631378173828,149.54417419433594,68.65299987792969,148.25335693359375,103.84577178955078,925.9259643554688
2025-10-28,268.2410888671875,538.6585693359375,266.9476623535156,229.25,749.49072265625,301.0845947265625,52.030662536621094,85.53369903564453,780.6160278320312,99.79436492919922,112.51388549804688,149.58091735839844,84.69862365722656,35.185855865478516,40.21657180786133,183.71185302734375,23.294878005981445,360.50567626953125,85.04642486572266,222.28443908691406,149.1795196533203,68.75099182128906,145.8153076171875,102.55352783203125,920.260009765625
2025-10-29,268.93914794921875,538.141845703125,274.0338134765625,230.3000030517578,749.7201538085938,301.2325134277344,51.745269775390625,84.6478500366211,771.716796875,97.5600814819336,113.90281677246094,150.5222930908203,85.9575424194336,36.13762283325195,39.9703254699707,183.3875274658203,23.095211029052734,348.176513671875,84.60668182373047,219.9398956298828,146.6171417236328,66.97733306884766,141.96888732910156,101.8477783203125,908.5695190429688
2025-10-30,270.63433837890625,522.451171875,280.9303283691406,222.86000061035156,664.7410888671875,305.1075134277344,52.1881217956543,84.63800811767578,778.7139282226562,98.64277648925781,112.18131256103516,148.9889373779297,86.01609802246094,35.63720703125,40.088523864746094,185.79534912109375,23.095211029052734,337.8760681152344,84.31352233886719,222.92919921875,147.41542053222656,67.59468078613281,143.31903076171875,101.61915588378906,916.2968139648438
2025-10-31,269.60723876953125,514.5512084960938,280.6408996582031,244.22000122070312,646.6680908203125,306.7639465332031,52.60145568847656,85.60260772705078,777.9354248046875,99.63687896728516,111.85853576660156,153.06497192382812,86.71874237060547,35.38209915161133,40.58101272583008,185.61843872070312,23.437501907348633,334.7496643066406,84.02035522460938,213.00387573242188,148.19398498535156,67.51628875732422,141.90089416503906,100.57543182373047,908.8876953125
2025-11-03,268.2909851074219,513.776123046875,283.1659240722656,254.0,636.0557861328125,305.0187683105469,52.70970916748047,85.92741394042969,774.1411743164062,100.6072006225586,111.27165985107422,149.49356079101562,86.43572998046875,36.32405090332031,40.30521774291992,183.05337524414062,23.447010040283203,327.13458251953125,80.60989379882812,207.06431579589844,145.8780059814453,66.60497283935547,139.48228454589844,100.98297119140625,925.4310302734375
2025-11-04,269.2781982421875,511.0931701660156,276.9980163574219,249.32000732421875,625.6926879882812,304.920166015625,52.69002914428711,85.76008605957031,779.374267578125,100.01313018798828,111.64334106445312,148.86276245117188,85.79164123535156,35.44096755981445,39.477840423583984,183.64305114746094,23.104717254638672,324.23358154296875,81.94867706298828,210.90353393554688,145.04029846191406,67.28111267089844,138.8023681640625,101.6589126586914,938.0953369140625
2025-11-05,269.3778991699219,503.9682312011719,283.75482177734375,250.1999969482422,634.30029296875,307.3161315917969,51.617332458496094,85.5829086303711,781.6015625,100.68641662597656,111.19342041015625,148.15431213378906,85.5866928100586,35.86288070678711,39.15279769897461,182.7978515625,23.39946937561035,321.2051696777344,82.46659088134766,211.7632293701172,143.6802520751953,67.13412475585938,138.7635040283203,100.86369323730469,932.4014282226562
2025-11-06,269.0089416503906,493.9715576171875,284.19390869140625,243.0399932861328,617.3344116210938,309.03179931640625,52.44399642944336,84.68722534179688,776.1713256835938,99.85469818115234,111.99547576904297,148.42604064941406,83.59585571289062,35.676456451416016,39.69453430175781,183.75115966796875,23.627662658691406,315.1484375,83.82491302490234,213.9807891845703,144.01535034179688,67.6730728149414,137.52020263671875,101.07244110107422,920.983642578125
2025-11-07,267.7126159667969,493.6933288574219,278.2854919433594,244.41000366210938,620.0972290039062,309.8106994628906,52.35542297363281,85.13247680664062,774.94921875,99.79529571533203,114.6559829711914,150.4446563720703,84.73765563964844,35.9708137512207,40.68935775756836,183.35804748535156,23.637338638305664,317.74560546875,84.31352233886719,214.0980224609375,144.85304260253906,69.1331558227539,138.85092163085938,101.97698974609375,920.1459350585938
2025-11-10,268.9303283691406,502.8155212402344,289.5334777832031,248.39999389648438,630.1211547851562,312.45318603515625,52.57193374633789,85.19184875488281,785.6519775390625,100.4883804321289,115.63410949707031,151.05606079101562,86.10393524169922,36.21611404418945,41.1719970703125,185.1663818359375,23.598636627197266,315.1679992675781,84.7728042602539,213.65841674804688,143.3944549560547,69.10374450683594,138.53038024902344,101.80802154541016,912.9861450195312
2025-11-11,274.73956298828125,505.4786682128906,290.7411193847656,249.10000610351562,625.453369140625,311.200927734375,52.77859878540039,85.28089904785156,798.572021484375,99.76559448242188,117.15998840332031,151.62864685058594,88.50464630126953,36.902957916259766,41.22124481201172,190.49305725097656,24.682296752929688,320.9210205078125,88.8770751953125,219.9691925048828,146.3904571533203,70.17186737060547,140.91986083984375,102.8219223022461,911.2908935546875
2025-11-12,272.962890625,507.9232177734375,286.15008544921875,244.1999969482422,607.43017578125,315.92388916015625,53.2509765625,85.35015869140625,826.8168334960938,101.85477447509766,115.53629302978516,148.79483032226562,86.9236831665039,35.39190673828125,41.300045013427734,191.04339599609375,25.030616760253906,332.29949951171875,89.36567687988281,227.843017578125,145.86813354492188,70.0738754272461,140.2496337890625,102.8219223022461,911.4305419921875
2025-11-13,272.4438171386719,500.1225891113281,278.0260314941406,237.5800018310547,608.3079223632812,305.1469421386719,52.030662536621094,83.80661010742188,793.8317260742188,99.67647552490234,116.19163513183594,150.9881134033203,87.26524353027344,35.62739944458008,41.388694763183594,191.88861083984375,24.953210830688477,325.889892578125,90.81195068359375,226.92474365234375,145.81886291503906,69.64271545410156,140.86158752441406,101.92730712890625,922.4793701171875
2025-11-14,271.90484619140625,506.96923828125,275.8702087402344,234.69000244140625,607.8790283203125,299.35906982421875,51.7747917175293,84.15292358398438,779.4530029296875,99.31013488769531,117.70126342773438,152.96791076660156,89.16825866699219,36.24555206298828,42.11757278442383,192.55690002441406,24.246896743774414,315.44244384765625,90.80217742919922,226.99313354492188,145.53305053710938,69.73090362548828,141.66778564453125,101.86766815185547,920.38525390625
2025-11-17,266.9639892578125,504.296142578125,284.4634094238281,232.8699951171875,600.4483032226562,296.1644592285156,50.6627311706543,82.54011535644531,764.325439453125,97.22096252441406,116.11270141601562,150.2505645751953,87.38548278808594,35.126983642578125,41.06364822387695,196.14407348632812,24.26624870300293,314.129150390625,90.74354553222656,228.5952606201172,143.7098388671875,69.26054382324219,143.59100341796875,102.33485412597656,910.0244750976562
2025-11-18,266.94403076171875,490.6824035644531,283.7248229980469,222.5500030517578,596.1395874023438,295.2179260253906,50.820194244384766,82.97547149658203,765.0546875,97.34967803955078,117.44471740722656,150.75103759765625,88.33104705810547,35.36247253417969,41.88117980957031,196.55682373046875,24.624244689941406,307.3275451660156,94.232177734375,228.46824645996094,144.86289978027344,69.7896957397461,144.50404357910156,100.78417205810547,892.563720703125
2025-11-19,268.0619812011719,484.0543518066406,292.2381896972656,222.69000244140625,588.7886352539062,299.02386474609375,51.194156646728516,83.27230834960938,774.6043090820312,98.84477233886719,115.78709411621094,148.8668975830078,86.6566162109375,35.185855865478516,40.8272590637207,199.02362060546875,24.072736740112305,302.9270935058594,92.88363647460938,227.53042602539062,144.86289978027344,69.6819076538086,142.89163208007812,100.00883483886719,888.0963134765625
2025-11-20,265.7562561035156,476.3088684082031,288.884765625,217.13999938964844,587.6217651367188,294.2023620605469,50.19035339355469,81.53087615966797,762.4923706054688,96.6664810180664,115.46148681640625,147.50283813476562,86.15428161621094,34.5284538269043,40.59086227416992,199.573974609375,23.608312606811523,305.3282165527344,92.80545043945312,224.1503448486328,146.0455322265625,69.77989959716797,141.91061401367188,106.47000122070312,890.7787475585938
2025-11-21,270.98651123046875,470.0268249511719,299.0747985839844,220.69000244140625,592.70849609375,293.8473815917969,50.741458892822266,82.23338317871094,762.8175659179688,97.72592163085938,115.52069091796875,147.17901611328125,86.05579376220703,35.5096549987793,40.817405700683594,200.3896942138672,24.227548599243164,313.5901184082031,95.53186798095703,230.82257080078125,148.73602294921875,71.48495483398438,142.13400268554688,104.69068908691406,896.482666015625
2025-11-24,275.4083557128906,471.8985290527344,317.9578552246094,226.27999877929688,611.459716796875,293.8276672363281,51.1055908203125,83.76703643798828,779.2559814453125,98.7061538696289,114.42547607421875,146.95330810546875,86.24292755126953,35.03867721557617,40.80755615234375,202.50267028808594,24.401704788208008,312.6884765625,98.11170196533203,224.20895385742188,144.85304260253906,71.1321792602539,141.3278045654297,103.43821716308594,883.62890625
2025-11-25,276.45635986328125,474.8752136230469,322.8083801269531,229.6699981689453,634.569580078125,298.75762939453125,51.646854400634766,84.202392578125,790.69775390625,100.17154693603516,112.98491668701172,145.75608825683594,85.31707000732422,35.22510528564453,40.78785705566406,204.401611328125,24.885480880737305,319.7743225097656,103.25182342529297,226.44606018066406,146.3411865234375,71.15178680419922,141.92031860351562,106.36064910888672,891.8157958984375
2025-11-26,277.0353088378906,483.3475036621094,319.3252258300781,229.16000366210938,631.9664306640625,303.33270263671875,52.148765563964844,84.65753936767578,804.189453125,101.48841857910156,113.241455078125,146.71778869628906,85.77999877929688,34.98961639404297,40.797706604003906,205.28182983398438,24.875804901123047,323.13592529296875,102.24527740478516,222.40170288085938,146.1046600341797,71.4163589477539,143.7366943359375,108.44810485839844,905.7066650390625
2025-11-28,278.3328857421875,489.82867431640625,319.55474853515625,233.22000122070312,646.2691650390625,308.6965026855469,52.798282623291016,84.9444808959961,814.0741577148438,102.57756042480469,114.37613677978516,148.3075408935547,87.3559341430664,35.558712005615234,41.36899185180664,204.64886474609375,24.90483283996582,323.1947326660156,102.44072723388672,222.44076538085938,146.01597595214844,71.65154266357422,144.4748992919922,109.84967803955078,911.021728515625
2025-12-01,282.57501220703125,484.5820007324219,314.2751159667969,233.8800048828125,639.2075805664062,304.59478759765625,52.39479064941406,84.49923706054688,799.1140747070312,101.66664123535156,115.0766830444336,149.69119262695312,88.9023208618164,35.91194152832031,41.70388412475586,203.08619689941406,24.450084686279297,316.7655334472656,99.50909423828125,219.9105987548828,145.306396484375,71.00025177001953,145.2228240966797,110.86357879638672,909.396240234375
2025-12-02,285.6592712402344,487.82757568359375,315.1932678222656,234.4199981689453,645.4213256835938,303.5693359375,52.345584869384766,85.4095230102539,807.3839111328125,102.1716079711914,113.84333038330078,147.4439697265625,87.94691467285156,35.676456451416016,41.34929275512695,203.1653289794922,24.33397674560547,318.0690002441406,98.72733306884766,219.1876678466797,143.74925231933594,69.73715209960938,144.3486328125,111.73832702636719,919.43798828125
2025-12-03,283.623046875,475.6119689941406,319.0058288574219,232.3800048828125,637.9408569335938,307.75982666015625,53.231292724609375,88.40756225585938,828.538818359375,105.66677856445312,116.2311019897461,148.75894165039062,90.42900085449219,37.135162353515625,41.812232971191406,203.07630920410156,24.74034881591797,332.9365539550781,99.93907165527344,224.92210388183594,144.5869598388672,69.87529754638672,143.81439208984375,113.72637176513672,919.6672973632812
2025-12-04,280.179443359375,478.7081604003906,316.999755859375,229.11000061035156,659.81396484375,311.6742858886719,53.3001823425293,89.25849151611328,829.7868041992188,106.7262191772461,115.57988739013672,149.4164276123047,91.71929931640625,37.6988639831543,42.02892303466797,200.25759887695312,24.866132736206055,326.8405456542969,98.59052276611328,223.4274444580078,143.25650024414062,69.52005004882812,142.6973876953125,114.15380859375,893.3414916992188
2025-12-05,278.26300048828125,481.01788330078125,320.64263916015625,229.52999877929688,671.673095703125,310.6291198730469,53.36943435668945,88.88250732421875,846.3561401367188,107.80545043945312,114.9878921508789,147.19863891601562,92.28072357177734,38.03510665893555,41.79253387451172,199.713623046875,25.1854248046875,324.3119812011719,97.44719696044922,220.85818481445312,141.37413024902344,69.07598876953125,142.2393341064453,114.42218780517578,892.1648559570312
2025-12-08,277.3746643066406,488.8430480957031,313.3121643066406,226.88999938964844,665.0702514648438,310.79669189453125,53.319969177246094,89.11006927490234,858.3696899414062,107.84505462646484,114.43534088134766,145.9327392578125,91.48290252685547,37.817543029785156,40.738609313964844,199.4070281982422,24.933860778808594,319.2998352050781,96.6751937866211,217.966552734375,136.33807373046875,69.32269287109375,142.837646484375,112.8814468383789,885.0250244140625
2025-12-09,276.6659851074219,489.8385925292969,316.66778564453125,227.9199981689453,655.2557983398438,296.30255126953125,52.963844299316406,87.9524154663086,868.164794921875,108.35002899169922,116.67510986328125,145.71685791015625,92.0246353149414,37.87687683105469,40.925750732421875,197.7652587890625,24.508136749267578,319.28009033203125,94.68169403076172,217.8395538330078,137.60940551757812,69.164794921875,141.86660766601562,114.37248992919922,885.9423828125
2025-12-10,278.26300048828125,476.4382629394531,319.7937316894531,231.77999877929688,648.4434814453125,305.76806640625,53.4980354309082,89.73342895507812,880.7032470703125,109.99363708496094,117.94792938232422,148.58230590820312,95.34394836425781,39.488868713378906,41.36166000366211,204.2730255126953,24.94353675842285,323.9864196777344,95.39505767822266,219.9789581298828,137.79666137695312,69.2832260131836,146.82960510253906,112.50371551513672,871.9517822265625
2025-12-11,277.514404296875,481.3265075683594,312.02386474609375,230.27999877929688,651.016845703125,312.9363098144531,53.97286605834961,91.6133804321289,902.2840576171875,110.6372299194336,117.94792938232422,147.9051971435547,95.25529479980469,39.89434051513672,40.816776275634766,207.70494079589844,24.962886810302734,332.2348327636719,96.75337982177734,218.8066864013672,138.72305297851562,68.19773864746094,146.1822509765625,114.8297348022461,881.9935302734375
2025-12-12,277.763916015625,476.4084167480469,308.887939453125,226.19000244140625,642.558837890625,314.06036376953125,54.54662322998047,91.7815933227539,879.435546875,110.69664001464844,117.23751831054688,147.18882751464844,94.10289764404297,39.0141716003418,40.687984466552734,209.25772094726562,25.011266708374023,337.2765808105469,98.01397705078125,218.1619415283203,140.77294921875,69.58912658691406,147.76138305664062,116.23915100097656,881.9835205078125
2025-12-15,273.6016540527344,472.7148742675781,307.8193359375,222.5399932861328,646.3570556640625,315.5393371582031,54.73458480834961,91.92012786865234,881.0499267578125,111.68677520751953,116.19164276123047,147.00238037109375,92.94064331054688,38.47024917602539,39.816165924072266,211.81927490234375,25.572446823120117,336.5464782714844,98.8122787475586,222.19654846191406,143.02981567382812,70.03319549560547,148.32046508789062,116.32879638671875,858.1407470703125
2025-12-16,274.1007385253906,474.2779235839844,306.1714782714844,222.55999755859375,655.9799194335938,311.1319580078125,54.220176696777344,91.21761322021484,870.7100830078125,110.18177032470703,113.15265655517578,144.0093231201172,89.40464782714844,37.19449996948242,38.557979583740234,207.0027313232422,24.701648712158203,329.7386169433594,96.85101318359375,218.50384521484375,143.10865783691406,69.44110870361328,147.48675537109375,114.9642105102539,857.9712524414062
2025-12-17,271.33587646484375,474.00909423828125,296.3342590332031,221.27000427246094,648.343505859375,310.5699462890625,53.962974548339844,91.6133804321289,863.9556274414062,110.35999298095703,115.84630584716797,146.7276153564453,93.5316162109375,38.104331970214844,40.252079010009766,208.02142333984375,24.227548599243164,327.2029113769531,97.74787139892578,219.12905883789062,145.67103576660156,69.73715209960938,147.2023162841797,115.2032699584961,860.2249145507812
2025-12-18,271.68524169921875,481.8342590332031,302.0668029785156,226.75999450683594,663.266845703125,308.6176452636719,53.67609405517578,90.51509857177734,867.887451171875,111.71646881103516,114.9878921508789,144.93179321289062,90.84268951416016,37.70875549316406,39.360450744628906,206.02359008789062,24.227548599243164,323.7594909667969,99.23606872558594,217.67347717285156,143.41416931152344,69.43123626708984,146.50592041015625,114.37654113769531,855.1791381835938
2025-12-19,273.1625061035156,483.7656555175781,306.7607116699219,227.35000610351562,657.5969848632812,312.7686767578125,54.675228118896484,92.02896118164062,884.9024658203125,113.7264404296875,115.1358871459961,144.9906463623047,90.55704498291016,37.65930938720703,39.251468658447266,204.1049041748047,24.3726806640625,323.0491027832031,99.63029479980469,221.5811004638672,142.3695068359375,69.13520050048828,145.3191375732422,113.90840148925781,853.2146606445312
2025-12-22,270.4674987792969,482.7701110839844,309.3773193359375,228.42999267578125,660.3221435546875,318.5663757324219,55.278663635253906,93.28556060791016,890.3695068359375,116.92455291748047,116.57644653320312,147.00238037109375,91.90644073486328,37.90654754638672,39.89542770385742,205.04446411132812,24.39202880859375,320.81927490234375,103.20787811279297,222.6459197998047,140.6251220703125,69.2832260131836,144.23040771484375,112.15534210205078,847.6104125976562
2025-12-23,271.85491943359375,484.6915588378906,313.94134521484375,232.13999938964844,663.7559814453125,321.3666076660156,55.36769485473633,93.47356414794922,893.0535888671875,118.22163391113281,117.82952880859375,147.69911193847656,91.33517456054688,37.77798080444336,39.72700500488281,203.52137756347656,24.072736740112305,320.46405029296875,103.52326202392578,223.5055694580078,141.10801696777344,68.94770812988281,140.92503356933594,110.4620590209961,852.386962890625
2025-12-24,273.3022155761719,485.8563232421875,313.6816711425781,232.3800048828125,666.361328125,324.5612487792969,55.64468002319336,94.29480743408203,902.0364379882812,120.36031341552734,117.63218688964844,147.68931579589844,90.41915893554688,37.5505256652832,39.62793731689453,205.49942016601562,24.217870712280273,323.20697021484375,104.91289520263672,224.58018493652344,142.3990936279297,69.1845474243164,140.98388671875,111.16925811767578,869.4089965820312
2025-12-26,272.89300537109375,485.5477294921875,313.10247802734375,232.52000427246094,662.1089477539062,323.31890869140625,55.5655403137207,94.25523376464844,898.332275390625,119.2315673828125,117.5236587524414,147.21826171875,90.1630630493164,37.37251281738281,39.479331970214844,205.35107421875,24.275924682617188,327.40020751953125,105.23812866210938,224.66810607910156,142.6454620361328,68.94770812988281,141.02310180664062,111.29874420166016,870.894775390625
2025-12-29,273.2523498535156,484.9404296875,313.15240478515625,232.07000732421875,657.5171508789062,319.2171325683594,54.754364013671875,93.52302551269531,883.614990234375,116.96416473388672,118.92474365234375,148.17015075683594,91.23666381835938,37.481300354003906,40.034122467041016,205.28182983398438,24.1888427734375,324.548828125,105.0804443359375,225.50823974609375,142.47792053222656,69.23388671875,141.4742889404297,112.08562469482422,865.4003295898438
2025-12-30,272.57354736328125,485.3187561035156,313.4420166015625,232.52999877929688,664.7642211914062,318.89178466796875,54.68511962890625,93.31524658203125,875.929443359375,116.05325317382812,119.37861633300781,149.46548461914062,92.68455505371094,38.124114990234375,41.07435607910156,204.6389617919922,24.179166793823242,327.7257995605469,104.52852630615234,224.43365478515625,141.96543884277344,69.14506530761719,141.3958282470703,111.47803497314453,863.2164916992188
2025-12-31,271.3558349609375,481.4758605957031,312.5931091308594,230.82000732421875,658.9146118164062,317.70855712890625,54.40813064575195,92.21694946289062,870.5615234375,115.53837585449219,118.73727416992188,149.56362915039062,92.2019271850586,37.95599365234375,40.737518310546875,204.67852783203125,24.09208869934082,325.70318603515625,103.74008178710938,223.2125244140625,141.2361602783203,68.9871826171875,140.7681121826172,110.97005462646484,859.9158325195312
2026-01-02,270.5074462890625,470.84320068359375,314.74029541015625,226.5,649.2518310546875,320.92291259765625,55.3479118347168,94.19585418701172,905.5623168945312,117.5285415649414,121.01651763916016,152.9884490966797,95.24544525146484,39.75588607788086,41.985801696777344,205.0741424560547,24.363004684448242,331.9092102050781,104.91289520263672,224.01358032226562,139.73814392089844,68.20761108398438,139.50282287597656,112.3147201538086,852.0977783203125
2026-01-05,266.764404296875,470.75360107421875,316.1285095214844,233.05999755859375,657.616943359375,329.3630676269531,56.277793884277344,95.36341094970703,939.3348999023438,122.08314514160156,123.69042205810547,160.7899932861328,97.70783996582031,43.31611633300781,40.84649658203125,202.0675048828125,24.353328704833984,337.4541931152344,105.88860321044922,215.09445190429688,138.3386993408203,67.04318237304688,137.23712158203125,112.2649154663086,873.278076171875
2026-01-06,261.87347412109375,476.3885192871094,313.9313659667969,240.92999267578125,659.4436645507812,331.41326904296875,56.63391876220703,95.37330627441406,946.2974243164062,121.2910385131836,119.43782043457031,153.6165008544922,95.64927673339844,43.14799499511719,41.35175323486328,202.542236328125,24.60489273071289,344.3114013671875,107.29795837402344,218.75784301757812,137.88536071777344,66.94449615478516,136.2955322265625,113.88847351074219,886.6004638671875
2026-01-07,259.84722900390625,481.3265075683594,321.56146240234375,241.55999755859375,647.534912109375,323.8660888671875,55.04124450683594,93.29546356201172,931.9861450195312,120.17218780517578,116.91191101074219,152.30152893066406,92.52696990966797,41.901912689208984,40.60873031616211,205.2126007080078,24.459758758544922,337.13848876953125,107.03184509277344,228.02865600585938,136.0424041748047,66.64846801757812,134.38291931152344,112.2748794555664,880.098876953125
2026-01-08,258.55963134765625,475.9902648925781,325.0169372558594,246.2899932861328,644.9096069335938,326.63934326171875,55.575435638427734,94.59164428710938,925.8555297851562,119.4097900390625,121.27305603027344,156.27587890625,97.23506927490234,43.93915557861328,42.8278923034668,203.49169921875,24.46943473815918,342.2197265625,109.38733673095703,218.95323181152344,139.48190307617188,68.45431518554688,136.69766235351562,112.62348937988281,912.73681640625
2026-01-09,258.8890075683594,477.15509033203125,328.14288330078125,247.3800048828125,651.8971557617188,326.0450744628906,55.24898147583008,94.93795013427734,929.9656982421875,120.1226806640625,122.95040893554688,159.08248901367188,96.04326629638672,44.70064926147461,42.461334228515625,202.14663696289062,24.653270721435547,339.3880310058594,108.9339828491211,214.99676513671875,139.81698608398438,69.57926177978516,137.22732543945312,114.07772827148438,922.2799682617188
2026-01-12,259.7673645019531,475.06439208984375,331.4285888671875,246.47000122070312,640.8268432617188,321.38995361328125,54.59608840942383,93.95838928222656,940.4342041015625,116.53840637207031,122.37812805175781,159.30816650390625,94.0634994506836,44.65120315551758,42.32263946533203,207.4181365966797,24.450084686279297,335.9643859863281,107.61333465576172,214.9576873779297,141.3839874267578,69.56939697265625,138.64952087402344,117.50414276123047,940.4288330078125
2026-01-13,260.5658874511719,468.5832824707031,335.5332336425781,242.60000610351562,629.96630859375,307.9297790527344,53.95308303833008,92.57315826416016,929.1437377929688,115.15222930908203,124.85469818115234,160.80960083007812,95.0090560913086,45.39291763305664,42.90715026855469,211.30499267578125,24.33397674560547,329.47216796875,106.69676208496094,215.6512908935547,142.15269470214844,70.29962921142578,140.72886657714844,119.88470458984375,939.281982421875
2026-01-14,259.4779052734375,457.3433532714844,335.4034118652344,236.64999389648438,614.4240112304688,304.9287414550781,51.915252685546875,88.30862426757812,923.71630859375,111.30062866210938,128.4659423828125,164.11668395996094,98.8306884765625,46.45109558105469,43.90775680541992,216.1511993408203,24.750024795532227,330.4884338378906,109.40705871582031,216.7649688720703,144.232177734375,70.49698638916016,143.1220703125,119.56597137451172,948.3065185546875
2026-01-15,257.7311706542969,454.6354064941406,332.347412109375,238.17999267578125,619.694580078125,306.30548095703125,52.02406692504883,88.02167510986328,966.4916381835938,116.30077362060547,127.41020965576172,163.0568389892578,97.44190979003906,46.055511474609375,42.76845169067383,217.16001892089844,25.04996681213379,334.4350280761719,109.36763000488281,211.74366760253906,142.53704833984375,69.5496597290039,143.75962829589844,118.72927856445312,954.060302734375
2026-01-16,255.05612182617188,457.8211975097656,329.5710144042969,239.1199951171875,619.1455688476562,309.48480224609375,52.39997863769531,87.44779205322266,952.7647094726562,116.87505340576172,128.1600799560547,163.15496826171875,96.7130355834961,46.2137451171875,42.30282211303711,216.25999450683594,24.817752838134766,326.6010437011719,107.25853729248047,211.08389282226562,142.43849182128906,69.51018524169922,143.51441955566406,119.22730255126953,960.9010620117188
2026-01-20,246.2425079345703,452.5048522949219,321.5814208984375,231.0,603.0443115234375,299.8477478027344,51.53934097290039,85.74594116210938,934.3135986328125,111.68677520751953,128.72250366210938,162.21290588378906,94.08319854736328,45.93684005737305,41.847103118896484,215.81494140625,24.691972732543945,333.912109375,107.86957550048828,210.7786102294922,144.8727569580078,70.80289459228516,144.82872009277344,118.24121856689453,961.5491943359375
2026-01-21,247.1907501220703,442.1409912109375,327.953125,231.30999755859375,611.8685913085938,299.15447998046875,51.50966262817383,85.21163940429688,943.861083984375,112.73631286621094,131.83055114746094,163.61618041992188,95.68868255615234,47.983970642089844,43.10528564453125,215.6171417236328,25.04996681213379,343.1076965332031,109.505615234375,212.8564453125,143.9463653564453,71.05946350097656,143.92636108398438,118.8886489868164,980.096923828125
2026-01-22,247.8894500732422,449.1398620605469,330.11029052734375,234.33999633789062,646.476806640625,300.729248046875,51.88557434082031,87.11138153076172,945.4853515625,114.51854705810547,131.8601531982422,163.54751586914062,95.42273712158203,48.77513122558594,42.74863815307617,216.0918731689453,25.25315284729004,349.7380065917969,107.60347747802734,214.78659057617188,147.76034545898438,70.92131042480469,141.63121032714844,117.36469268798828,973.4257202148438
2026-01-23,247.58001708984375,463.8841857910156,327.5036926269531,239.16000366210938,657.5870361328125,294.8757019042969,51.163429260253906,86.04277801513672,910.0586547851562,112.46896362304688,133.17242431640625,163.60638427734375,96.8706283569336,48.60701370239258,43.68980026245117,217.7237548828125,25.233476638793945,351.5041198730469,106.617919921875,215.9190673828125,149.02780151367188,71.91797637939453,141.80776977539062,117.26509094238281,980.48583984375
2026-01-26,254.93637084960938,468.1949768066406,332.8267822265625,238.4199981689453,671.1627197265625,298.16400146484375,51.460201263427734,87.12128448486328,922.9140625,113.68682861328125,133.0441436767578,164.37181091308594,96.96912384033203,49.150936126708984,43.511474609375,219.05894470214844,25.459741592407227,346.9457702636719,105.84918212890625,217.40606689453125,148.3727569580078,71.60220336914062,143.07302856445312,117.17544555664062,974.9215698242188
2026-01-27,257.7910461425781,478.4493408203125,334.1150817871094,244.67999267578125,671.7716674804688,297.44097900390625,51.608585357666016,87.7743148803711,920.7946166992188,113.65713500976562,135.00765991210938,165.8928680419922,98.36776733398438,50.10032653808594,44.13561248779297,221.9765625,26.06967544555664,278.92608642578125,106.3616714477539,220.51791381835938,147.23133850097656,72.57913208007812,145.92724609375,116.47821044921875,967.5523681640625
2026-01-28,255.96444702148438,479.4946594238281,335.57318115234375,243.00999450683594,667.5391845703125,297.89654541015625,51.25246047973633,87.10149383544922,927.8165283203125,113.07295227050781,135.74766540527344,166.7564239501953,99.86489868164062,48.33010482788086,44.41301345825195,225.22056579589844,25.440067291259766,290.094970703125,105.35640716552734,215.3380584716797,146.2388153076172,72.09559631347656,145.65261840820312,116.10966491699219,958.0790405273438
2026-01-29,257.801025390625,431.57806396484375,337.810302734375,241.72999572753906,736.995361328125,303.49261474609375,52.50879669189453,89.6839599609375,931.0947875976562,114.06307983398438,138.63864135742188,167.99290466308594,101.25369262695312,47.91474533081055,44.997520446777344,224.79527282714844,25.676170349121094,288.3880920410156,106.77560424804688,217.07122802734375,148.77967834472656,72.4607162475586,145.83897399902344,116.94635772705078,950.211181640625
2026-01-30,258.99884033203125,428.3822937011719,337.56060791015625,239.3000030517578,715.2241821289062,302.9676818847656,52.62750244140625,89.5355453491211,926.4299926757812,114.56804656982422,139.51678466796875,173.5962677001953,102.66218566894531,47.84552001953125,44.96780014038086,224.75570678710938,26.010648727416992,283.099609375,108.677734375,219.61192321777344,150.63571166992188,73.82250213623047,150.6842498779297,118.66951751708984,938.8876342773438
2026-02-02,269.50927734375,421.49298095703125,343.2431945800781,242.9600067138672,705.152099609375,305.1961975097656,53.44856643676758,91.29676818847656,937.2451782226562,115.68277740478516,136.55674743652344,170.7798614501953,100.25888061523438,47.519161224365234,43.3925895690918,228.21731567382812,26.227075576782227,281.77752685546875,111.73297882080078,222.2018585205078,152.0450897216797,74.33563995361328,152.22413635253906,123.5700912475586,966.9569091796875
